p_id,name,products,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes
15798284,Indo Era Women Beige Floral Embroidered Regular Kurta with Trousers & With Dupatta,"Kurta, Trousers, Dupatta",6999.0,Beige,Indo Era,http://assets.myntassets.com/assets/images/15798284/2021/10/12/21c85305-7002-4063-ad64-31c722a0a85f1633978192250IndoEraWomenBrownFloralPrintedPanelledKurtawithTrousersWithD1.jpg,104.0,3.855769230769231,"Beige embroidered Kurta with Trousers with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Floral embroidered </li> <li> Straight shape </li> <li> Regular style </li> <li> Round neck,  three-quarter regular sleeves </li> <li> Calf length with straight hem </li> <li> Viscose rayon machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Printed Trousers </li> <li> Partially elasticated waistband </li> <li> Slip-on closure </li> </ul>Dupatta length: 2 metres (approx)<br>The model (height 5'8) is wearing a size STop fabric:  Viscose Rayon <br> Bottom fabric:  Viscose Rayon <br> Dupatta fabric:  Organza <br> Dry clean","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Viscose Rayon', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Printed', 'Dupatta Fabric': 'Organza', 'Dupatta Pattern': 'Printed', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Viscose Rayon', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Embroidered', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Dry Clean', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
11334624,Berrylush Yellow & Black Printed A-Line Midi Skirt,Midi Skirt,1599.0,Yellow,Berrylush,http://assets.myntassets.com/assets/images/productimage/2020/1/17/000a1fb0-e8a5-4b9e-a502-b9b6f861bd531579211952395-1.jpg,299.0,4.120401337792642,"<p>Yellow, black and white printed A-line midi skirt, has an elasticated waistband, button closures on the front, and flared hemline</p><p>100% Polyester<br>Machine-wash</p><p>The model (height 5'8"") is wearing size 28</p>","{'Add-Ons': 'NA', 'Body Shape ID': '443,324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Button', 'Fabric Type': 'Crepe', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Midi', 'Lining': 'NA', 'Main Trend': 'Animal or Skin Print', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Animal', 'Slit Detail': 'Front Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Machine Wash'}"
16549154,plusS Black Checked Roll-Up Sleeves Shirt Style Top,"Shirt, Top",1980.0,Black,plusS,http://assets.myntassets.com/assets/images/16549154/2021/12/21/887fcb0c-384d-4da9-8128-31d4b159aaa11640025797875plusSBlackCheckedRoll-UpSleevesShirtStyleTop1.jpg,6.0,3.5,"<ul> <li> Black regular shirt style top </li> <li> Checked </li> <li> Shirt collar,  short,  roll-up sleeves </li> <li> Woven </li> <li> Button closure </li> </ul><p>Cotton (Machine Wash)</p>The model (height 5'8) is wearing a size S","{'Body Shape ID': '333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Machine Wash in cold water (30 degree C or low) to avoid shrinkage\r\nLine-dry in shade to avoid yellowing\r\nFor whites, wash with non-chlorine bleach on a hot water setting\r\nIron when slightly damp', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fabric Type': 'NA', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Shirt Collar', 'Occasion': 'Casual', 'Pattern': 'Checked', 'Print or Pattern Type': 'Checked', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Roll-Up Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Shirt Style', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}"
14602270,Libas Women Grey Self Design Chanderi Silk Kurta with Skirt & With Dupatta,"Kurta, Skirt, Dupatta",7999.0,Grey,Libas,http://assets.myntassets.com/assets/images/14602270/2021/10/22/ef634156-c576-4ada-ab06-12a792d77b211634899733607-Libas-Women-Grey-Self-Design-Chanderi-Silk-Kurta-with-Skirt--1.jpg,20.0,4.5,"Grey self design Kurta with Skirt with dupatta&nbsp;<br><b>Kurta design: </b><ul><li>Woven design self design</li><li>Straight shape</li><li>Regular style</li><li>Sweetheart neck, three-quarter regular sleeves</li><li>Gotta patti detail</li><li>Above knee length with flared hem</li><li>Chanderi silk knitted and woven fabric</li></ul><br><b>Skirt design: </b><ul><li>Printed Skirt</li><li>Partially elasticated waistband</li><li>Drawstring closure</li></ul>Top fabric:  Chanderi Silk <br> Bottom fabric:  Pure Silk <br> Dupatta fabric:  Pure Silk <br> Machine washDupatta length: 2 metres (approx.) <br> The model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Drawstring', 'Bottom Fabric': 'Pure Silk', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Skirt', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Pure Silk', 'Dupatta Pattern': 'Self Design', 'Main Trend': 'NA', 'Neck': 'Sweetheart Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'Gotta Patti', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Woven Design', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Chanderi Silk', 'Top Hemline': 'Flared', 'Top Length': 'Above Knee', 'Top Pattern': 'Self Design', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Knitted and Woven'}"
15454268,Tokyo Talkies Women Green Solid A-line Maxi Skirt,"Skirt, Maxi Skirt, A-line Skirt",1049.0,Green,Tokyo Talkies,http://assets.myntassets.com/assets/images/15454268/2021/9/15/15fb0e2c-c942-4ffe-b169-331f6991454c1631711658065TokyoTalkiesWomenBeigeHigh-RiseTrousersTrousersTokyoTalkiesW3.jpg,6.0,4.166666666666667,"Green Solid A-line Maxi Skirt, of mid-rise, A-line, slip-on closure &amp; flared hemlineViscose Rayon<br>Machine wash","{'Add-Ons': 'NA', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Viscose Rayon', 'Fabric Type': 'NA', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Maxi', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'No Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Machine Wash'}"
17537956,Tokyo Talkies Women Stunning Magenta Self-Design Top,Top,1049.0,Magenta,Tokyo Talkies,http://assets.myntassets.com/assets/images/17537956/2022/3/15/ac02b561-c29c-4260-aa67-875ed0957f251647338715953TokyoTalkiesMagentaCropTop1.jpg,27.0,3.925925925925926,"Become a show-stopping diva by donning this voguish top. This top looks absolutely beautiful with its self-design print and high neck.&nbsp;<ul><li>Magenta tone</li><li>Chic self-design print</li><li>High neck</li><li>Long regular sleeves</li><li>Viscose rayon, machine wash</li></ul><br>The model (height 5'8) is wearing a size S95% Viscose 5% Spendex<br>Machine wash","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Follow the washcare label on garment. Use cold water with mild detergents when handwashing or opt for delicate setting when machine washing<br>\r\nAlways wash inside-out to preserve colour<br>\r\nNever wring or tumble dry. Dry flat on a towel or hang on coat hangers<br>\r\nIron on the reverse side with medium heat', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Viscose Rayon', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'High Neck', 'Occasion': 'Casual', 'Pattern': 'Self Design', 'Print or Pattern Type': 'Self Design', 'Sleeve Length': 'Long Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Style Tip': 'Amp up your look with studded danglers, lace-up boots, and oval sunglasses', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Fitted', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'Wedding': 'NA', 'Where-to-wear': 'Ideal for a casual brunch or lunch date', 'taxMaterial': 'NA'}"
14951330,Ahalyaa Women Beige Floral Printed Regular Gotta Patti Kurta with Palazzos & With Dupatta,"Kurta, Palazzos, Dupatta",6000.0,Beige,Ahalyaa,http://assets.myntassets.com/assets/images/14951330/2022/2/16/e6b90907-a613-45e1-9b2e-988caaba36581645010770505-Ahalyaa-Women-Beige-Floral-Printed-Regular-Gotta-Patti-Kurta-1.jpg,1741.0,3.5450890292935093,"When in doubt, rock this simple yet stylish kurta set at any traditional function. It comes with an elegant printed kurta and snug printed palazzos for comfort.&nbsp;<ul><li>Kurta:</li><li>Classy beige tone</li><li>Attractive round neck</li><li>Long regular sleeves</li><li>Calf length</li><li>Poly crepe, machine wash</li><li>Palazzos:</li><li>Printed palazzos</li><li>Partially elasticated waist</li><li>Poly crepe, machine wash</li><li>Tassels border</li><li>Printed pattern</li><li>Net, machine wash</li></ul><b>Trend Alert</b><br>Symbols of freshness and beauty, romantic florals in vibrant hues and prints have been a mainstay in fashion for decades. Right from delicate all-over patterns to abstract and oversized motifs, romantic florals lend any garment a feminine touch.Top fabric:  Poly Crepe <br> Bottom fabric:  Poly Crepe <br> Dupatta fabric:  Net <br> Machine washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Poly Crepe', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Palazzos', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Tassels', 'Dupatta Fabric': 'Net', 'Dupatta Pattern': 'Printed', 'Main Trend': 'Floral', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'Gotta Patti', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Long Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Style Tip': 'Long studded danglers, a minaudiere with glimmering stones, and an exquisite open bangle.', 'Sustainable': 'Regular', 'Technique': 'Screen', 'Top Design Styling': 'Regular', 'Top Fabric': 'Poly Crepe', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting', 'Where-to-wear': 'Wear to fun destination weddings'}"
14925560,Anouk Women Black Solid Regular Pure Cotton Kurta with Trousers,"Kurta, Trousers",1799.0,Black,Anouk,http://assets.myntassets.com/assets/images/14925560/2021/11/11/91d2a970-b349-46c9-9644-ba8b367846181636623963633AnoukWomenRedPrintedRegularPureCottonKurtawithTrousersKurtaS1.jpg,214.0,3.6869158878504673,"Black solid Kurta with Trousers <br> <br> <b> Kurta design:  </b> <ul> <li> Solid </li> <li> Straight shape </li> <li> Regular style </li> <li> Round neck,  three-quarter regular sleeves </li> <li> Above knee length with straight hem </li> <li> Pure cotton machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Solid Trousers </li> <li> Partially elasticated waistband </li> <li> Slip-on closure </li> </ul>The model (height 5'8) is wearing a size STop fabric:  Pure Cotton <br> Bottom fabric:  Pure Cotton <br> Machine wash","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'None', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Above Knee', 'Top Pattern': 'Solid', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
18103376,IkDaiya Women Magenta Ethnic Motifs Printed Kurta with Trousers & With Dupatta,"Kurta, Trousers, Dupatta",4598.0,Magenta,IkDaiya,http://assets.myntassets.com/assets/images/18103376/2022/4/30/b86e55c9-5adb-4034-98cb-3bc7fee3a29c1651311478796KurtaSets1.jpg,47.0,3.893617021276596,"Magenta printed Kurta with Trousers with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Ethnic motifs printed </li> <li> Straight shape </li> <li> Regular style </li> <li> Tie-up neck,  long regular sleeves </li> <li> Calf length with straight hem </li> <li> Viscose rayon machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Printed Trousers </li> <li> Elasticated waistband </li> <li> Zip closure </li> </ul>Rayon<br>Hand WashThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Zip', 'Bottom Fabric': 'Viscose Rayon', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Poly Chiffon', 'Dupatta Pattern': 'Printed', 'Main Trend': 'NA', 'Neck': 'Tie-Up Neck', 'Number of Pockets': 'NA', 'Occasion': 'Fusion', 'Ornamentation': 'NA', 'Pattern Coverage': 'Small', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Long Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Viscose Rayon', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
7206116,Mayra Women Navy Blue Self Design Top,Top,995.0,Navy Blue,Mayra,http://assets.myntassets.com/assets/images/7206116/2018/8/23/f959ad69-2f39-4888-894d-f9585101bd621535005081945-na-1151535005080684-1.jpg,407.0,3.914004914004914,"Navy blue self-design woven regular top, has a round neck, three-quarter sleeves, zip closureThe model (height 5'8"") is wearing a size SPolyester<br> Hand-wash","{'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'Net', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Self Design', 'Print or Pattern Type': 'Self Design', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Surface Styling': 'Lace Inserts', 'Transparency': 'Semi Sheer', 'Type': 'Regular', 'Wash Care': 'Hand Wash', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}"
13584822,M&H Easy Women Dusty Pink Solid Top with Shorts,"Top, Shorts",1999.0,Pink,M&H Easy,http://assets.myntassets.com/assets/images/13584822/2021/7/9/bdf09f35-9ecc-41a4-9761-1a567091557a1625815423678-MH-Easy-Women-Clothing-Set-8761625815423100-1.jpg,50.0,4.44,"This clothing set consists of Top and Shorts<br>Dusty Pink solid Top ,has a round neck, short extended sleeves<br>Dusty Pink solid Shorts ,has a drawstring closure, 2 pocketsTop fabric: Polyester <br> Bottom fabric: Polyester <br> Machine washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Bottom Closure': 'Drawstring', 'Bottom Fabric': 'Polyester', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Shorts', 'Character': 'NA', 'Lining': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Sleeve Length': 'Short Sleeves', 'Sustainable': 'Regular', 'Top Fabric': 'Polyester', 'Top Pattern': 'Solid', 'Top Type': 'Top', 'Trends': 'NA', 'Wash Care': 'Machine Wash'}"
13179426,DressBerry Women Sea Green & Orange Floral Print Basic Jumpsuit,Jumpsuit,1799.0,Sea Green,DressBerry,http://assets.myntassets.com/assets/images/13179426/2021/2/1/4fde253c-35e2-4283-9708-a7bcff1a43d91612172006060-DressBerry-Women-Green--Orange-Printed-Basic-Jumpsuit-509161-1.jpg,75.0,4.333333333333333,"Sea Green and orange floral print basic jumpsuit with pleated detail, has a shoulder straps, button closure, two pockets<br>Comes with a beltMaterial: Polyester<br>  Machine WashThe model (height 5'8'') is wearing a size S","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Button', 'Fabric': 'Polyester', 'Neck': 'Shoulder Straps', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Sleeve Length': 'Sleeveless', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Type': 'Basic Jumpsuit', 'Wash Care': 'Machine Wash'}"
13571994,Shae by SASSAFRAS Navy Blue & White Printed Pure Cotton Mandarin Collar A-Line Top,"Top, A-Line Top",1399.0,Navy Blue,Shae by SASSAFRAS,http://assets.myntassets.com/assets/images/13571994/2021/2/22/a3fa1c26-3414-4fcd-a826-d24f7c1fd02a1613982370917InddusSageGreenReadytoWearSolidOneMinuteSareeSareeDressesSha1.jpg,305.0,4.432786885245902,<ul><li>Colour: navy blue and white regular a-line Top</li><li>printed</li><li>woven</li><li>cotton</li><li>mandarin collar</li><li>three-quarter cuffed sleeves</li><li>gathered or pleated detail</li><li>button closure</li></ul>The model (height 5'8) is wearing a size SPure cotton<br>Hand wash,"{'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Center Front Open': 'Yes', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fabric Type': 'Cotton', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'Ethnic Print', 'Multipack Set': 'NA', 'Neck': 'Mandarin Collar', 'Occasion': 'Ethnic', 'Pattern': 'Printed', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Cuffed Sleeves', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Hand Wash', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}"
13626148,SASSAFRAS Burgundy Dobby Weave Maxi Flared Skirt,"Maxi Skirt, Flared Skirt",1699.0,Burgundy,SASSAFRAS,http://assets.myntassets.com/assets/images/13626148/2021/2/25/facb30c9-03ca-4102-8f68-c86c657783271614231211212-SASSAFRAS-Women-Burgundy-Dobby-Weave-Maxi-Flared-Skirt-80916-1.jpg,219.0,4.337899543378995,"Burgundy dobby weave maxi flared skirt, has an elasticated waistband with slip-on closure, a lining and flared hem<br>Comes with a belt100% Polyester<br>Machine-WashRegular Fit<br>The model (height 5'8"") is wearing a size 28","{'Add-Ons': 'Comes with a belt', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric Type': 'Dobby', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Maxi', 'Lining': 'Has a lining', 'Main Trend': 'Geometric Print', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Self Design', 'Print or Pattern Type': 'Self Design', 'Slit Detail': 'NA', 'Sub Trend': 'Geometric Print', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}"
